Age,Items Purchased,Total Spent,Discount (%),Satisfaction Score,Warranty Extension,Gender,Region,Product Category,Payment Method,Revenue,Store Rating,Loyalty Score,Membership Status,Preferred Visit Time
63,13,273.6,22.63954202,2,0,Male,North,Mobile,Net Banking,395.66,4,16,0.0,Evening
51,14,395.89,10.41108569,1,0,Female,West,Tablet,Debit Card,354.64,3,8,0.0,Morning
66,14,656.31,5.0,5,1,Male,North,Laptop,Cash,3114.88,4,29,0.0,Evening
31,2,73.07,42.69256512,1,0,Female,North,Accessories,Credit Card,23.98,4,8,0.0,Evening
43,13,382.44,11.75643204,3,0,Male,North,Accessories,Debit Card,1240.55,4,17,1.0,Evening
62,11,524.75,5.0,5,1,Male,North,Accessories,Debit Card,2537.14,4,34,1.0,Afternoon
44,5,83.48,41.65187593,3,1,Male,East,Accessories,Credit Card,219.3,4,13,0.0,Afternoon
26,14,313.04,18.69646728,1,0,Other,East,Accessories,Net Banking,307.05,3,6,1.0,Morning
43,5,174.03,32.59694941,2,1,Other,East,Tablet,Debit Card,447.51,4,15,0.0,Afternoon
64,7,255.81,24.41896073,1,0,Male,East,Television,Credit Card,245.85,3,5,0.0,Morning
39,1,16.38,48.36154873,1,0,Female,North,Television,Credit Card,90.39,4,10,1.0,Evening
64,8,232.85,26.71491478,2,1,Female,North,Mobile,Debit Card,592.78,4,16,0.0,Afternoon
47,3,113.16,38.68388337,2,0,Male,North,Television,UPI,109.83,4,11,0.0,Afternoon
60,4,157.73,34.22701235,1,1,Male,North,Accessories,Debit Card,69.97,3,7,0.0,Afternoon
65,9,336.01,16.39859307,1,0,Other,East,Television,UPI,341.76,3,4,1.0,Afternoon
34,4,104.88,39.51211486,1,1,Male,West,Television,Net Banking,42.66,3,8,0.0,Evening
43,10,182.73,31.72679567,2,0,Male,East,Accessories,Credit Card,356.28,4,19,0.0,Evening
53,12,359.39,14.06127725,5,0,Male,North,Tablet,Cash,1483.98,4,28,0.0,Afternoon
18,5,97.53,40.24679735,1,1,Male,North,Accessories,Debit Card,22.0,3,6,0.0,Evening
25,7,337.17,16.28322037,5,0,Female,West,Television,Cash,1572.37,4,25,0.0,Evening
66,4,126.52,37.34760788,1,0,Male,North,Television,Net Banking,92.58,4,4,0.0,Evening
52,14,365.46,13.45430046,4,0,Male,West,Mobile,Debit Card,1389.29,3,29,0.0,Morning
69,1,41.82,45.81793575,1,0,Male,North,Accessories,Cash,-10.05,4,5,0.0,Afternoon
32,9,291.85,20.81461933,3,1,Male,West,Mobile,Net Banking,720.15,3,26,1.0,Morning
64,4,103.4,39.65952366,2,0,Male,South,Mobile,UPI,122.07,3,17,0.0,Morning
39,9,390.77,10.92301611,1,0,Female,South,Laptop,Net Banking,426.89,3,8,0.0,Evening
31,6,272.1,22.78980483,1,0,Male,South,Mobile,Debit Card,265.6,3,16,0.0,Morning
43,1,38.56,46.14447142,1,0,Female,South,Television,Debit Card,59.2,3,1,0.0,Evening
45,12,199.73,30.02749426,5,0,Male,North,Television,Debit Card,812.83,4,26,0.0,Evening
40,3,104.46,39.55360976,1,0,Male,North,Laptop,Net Banking,104.7,4,6,1.0,Morning
31,11,458.87,5.0,5,0,Male,North,Laptop,Debit Card,2128.87,4,30,1.0,Afternoon
41,2,39.56,46.04447892,4,0,Female,South,Accessories,Net Banking,89.87,3,20,0.0,Afternoon
19,9,207.03,29.29687133,1,1,Female,West,Laptop,Credit Card,264.38,3,11,1.0,Evening
62,12,550.65,5.0,4,1,Male,West,Tablet,Credit Card,2552.47,3,34,1.0,Morning
43,1,15.7,48.42957397,1,0,Male,South,Television,Credit Card,20.22,3,9,1.0,Afternoon
31,13,537.49,5.0,5,0,Female,North,Television,Cash,2692.04,3,36,1.0,Morning
68,14,442.15,5.785108667,1,0,Male,South,Laptop,Credit Card,787.24,3,10,0.0,Morning
24,9,275.73,22.426677,2,0,Female,East,Laptop,Credit Card,766.84,3,17,0.0,Morning
20,9,137.24,36.27645923,4,0,Male,West,Television,Net Banking,342.51,3,24,1.0,Evening
64,8,349.43,15.05684953,2,0,Female,South,Laptop,Net Banking,612.74,3,9,0.0,Evening
40,8,220.75,27.92490278,1,0,Female,South,Accessories,Debit Card,287.71,3,10,0.0,Evening
63,11,373.19,12.68052319,1,0,Male,South,Laptop,Debit Card,492.51,3,10,0.0,Afternoon
60,14,541.88,5.0,5,0,Female,South,Laptop,Debit Card,2413.44,3,30,1.0,Morning
64,12,475.1,5.0,5,0,Male,North,Accessories,Net Banking,2318.14,3,28,0.0,Evening
62,1,48.46,45.15406979,1,0,Male,West,Accessories,Net Banking,42.73,4,6,0.0,Morning
35,11,369.57,13.0434118,3,1,Male,East,Accessories,Credit Card,1160.64,4,23,0.0,Morning
55,8,231.92,26.80785257,1,0,Female,North,Television,UPI,386.32,4,11,0.0,Evening
52,10,483.8,5.0,5,1,Male,South,Laptop,Net Banking,2409.94,3,23,0.0,Afternoon
68,14,524.63,5.0,5,1,Female,South,Accessories,UPI,2591.03,3,34,1.0,Evening
32,3,76.31,42.36942126,1,0,Female,South,Accessories,Net Banking,391.48,4,4,1.0,Morning
42,11,213.69,28.63112655,2,0,Male,South,Television,Net Banking,619.89,3,11,1.0,Morning
54,7,311.43,18.85741471,5,1,Female,West,Tablet,Cash,1396.03,3,29,0.0,Afternoon
45,11,304.44,19.55600829,4,0,Male,South,Laptop,UPI,1078.66,3,26,0.0,Evening
27,1,38.12,46.18835598,1,1,Female,East,Tablet,Cash,32.94,3,3,1.0,Morning
56,1,31.48,46.85214253,3,0,Male,North,Tablet,Credit Card,220.99,4,19,1.0,Morning
34,10,219.63,28.03745771,3,0,Female,West,Accessories,Cash,648.75,3,17,1.0,Morning
56,13,468.77,5.0,5,1,Female,South,Television,Cash,2191.57,3,25,0.0,Morning
39,5,85.62,41.43804629,2,1,Female,East,Laptop,Credit Card,-46.11,4,8,0.0,Evening
43,5,147.33,35.26650695,1,0,Male,North,Laptop,UPI,-37.82,4,5,1.0,Evening
61,8,273.05,22.69478169,5,0,Male,North,Laptop,Debit Card,1222.68,4,28,0.0,Evening
42,7,211.83,28.81684913,2,0,Male,West,Tablet,Net Banking,546.22,3,12,0.0,Evening
34,8,329.63,17.03717909,3,0,Male,North,Mobile,UPI,924.75,4,13,1.0,Evening
30,6,263.86,23.61357595,3,0,Male,South,Television,Credit Card,727.64,4,16,1.0,Afternoon
37,6,251.96,24.80389545,1,0,Female,South,Mobile,Cash,574.89,4,13,0.0,Evening
42,2,32.72,46.72830937,1,0,Female,East,Tablet,Debit Card,268.84,4,5,0.0,Morning
21,6,130.77,36.92329582,1,0,Male,East,Accessories,Cash,200.45,3,9,1.0,Evening
27,5,168.91,33.10936859,4,1,Male,North,Mobile,Net Banking,526.61,4,25,0.0,Afternoon
20,13,620.34,5.0,5,1,Female,West,Mobile,Credit Card,2953.4,3,26,1.0,Morning
58,3,132.67,36.73295386,1,0,Female,South,Television,Debit Card,105.79,3,4,1.0,Afternoon
62,6,266.93,23.30677532,1,1,Male,North,Tablet,UPI,177.26,4,9,1.0,Morning
35,8,204.9,29.51017057,2,0,Male,West,Television,UPI,488.75,3,16,0.0,Morning
64,9,270.28,22.97239124,3,0,Female,North,Accessories,Credit Card,677.45,4,19,0.0,Evening
53,1,31.47,46.85252918,1,0,Female,West,Laptop,Credit Card,-13.7,3,8,0.0,Afternoon
64,3,61.52,43.84759837,1,0,Male,East,Tablet,Cash,197.47,3,9,0.0,Afternoon
39,3,48.26,45.17378463,1,0,Female,South,Accessories,Debit Card,131.75,3,0,0.0,Morning
51,11,529.56,5.0,5,1,Female,East,Accessories,Net Banking,2591.17,3,29,0.0,Evening
64,8,187.4,31.2600476,4,0,Male,South,Mobile,Credit Card,657.83,3,28,0.0,Morning
25,1,23.4,47.66017884,1,0,Female,West,Television,Debit Card,107.96,4,7,0.0,Afternoon
57,5,89.59,41.04086656,4,1,Male,West,Mobile,Credit Card,230.41,4,26,0.0,Morning
66,3,142.49,35.7506686,1,0,Female,North,Mobile,Credit Card,509.35,4,16,0.0,Evening
61,2,70.58,42.9418402,1,0,Female,West,Laptop,UPI,318.53,3,9,0.0,Afternoon
36,8,306.77,19.322968,2,0,Male,West,Television,Debit Card,530.73,3,13,1.0,Morning
59,3,140.72,35.92844268,1,0,Female,North,Laptop,UPI,114.19,4,9,0.0,Evening
58,7,189.68,31.03230586,3,0,Female,North,Accessories,UPI,466.68,3,27,0.0,Afternoon
54,12,441.03,5.896692932,2,0,Other,South,Laptop,Debit Card,1049.04,3,23,0.0,Evening
23,11,179.94,32.00622099,1,0,Male,West,Accessories,UPI,343.03,4,8,0.0,Morning
69,1,21.54,47.84629615,2,0,Male,North,Mobile,Cash,59.73,4,15,0.0,Afternoon
43,6,264.56,23.54383809,1,0,Other,South,Laptop,Net Banking,142.85,4,8,0.0,Evening
51,3,125.51,37.44893226,1,0,Female,South,Television,Net Banking,-44.79,3,7,1.0,Afternoon
62,8,218.18,28.18200464,2,1,Female,East,Laptop,Cash,408.47,3,12,0.0,Morning
23,6,169.13,33.08697682,2,0,Male,North,Accessories,Credit Card,343.62,4,9,1.0,Morning
54,12,404.09,9.590713791,5,0,Male,East,Tablet,UPI,1917.84,4,32,1.0,Evening
50,2,30.02,46.99831297,1,0,Male,South,Television,Net Banking,172.93,3,5,0.0,Afternoon
39,6,140.66,35.93386894,5,0,Female,West,Accessories,Debit Card,590.21,3,27,0.0,Morning
38,7,156.02,34.39832069,1,0,Female,North,Tablet,Credit Card,34.3,4,8,0.0,Evening
23,5,118.83,38.11654843,1,0,Female,North,Television,Net Banking,14.69,4,4,1.0,Evening
23,3,129.62,37.03798865,1,0,Male,South,Tablet,UPI,229.08,3,9,0.0,Evening
65,4,99.15,40.08456601,1,1,Male,North,Mobile,Net Banking,61.85,3,6,0.0,Afternoon
21,4,86.81,41.31870149,2,1,Female,South,Mobile,UPI,10.24,3,11,1.0,Morning
47,6,195.9,30.41046732,4,0,Female,North,Laptop,Credit Card,507.83,4,14,0.0,Morning
28,10,452.98,5.0,1,1,Female,North,Laptop,Cash,811.21,4,12,0.0,Afternoon
47,1,23.45,47.65527604,1,0,Male,West,Laptop,UPI,154.21,4,2,0.0,Morning
48,11,195.24,30.47635465,2,0,Male,South,Laptop,UPI,449.09,3,15,0.0,Evening
41,4,109.9,39.0103337,2,0,Male,East,Tablet,Credit Card,108.08,4,10,0.0,Evening
26,10,411.68,8.83218614,4,0,Female,West,Television,Credit Card,1593.72,3,22,0.0,Afternoon
20,13,445.56,5.443580216,5,1,Male,South,Television,Debit Card,2140.58,3,28,0.0,Evening
68,4,174.35,32.56489283,1,0,Female,North,Laptop,Credit Card,123.53,4,8,0.0,Morning
48,10,485.86,5.0,5,0,Female,South,Mobile,Net Banking,2426.21,3,34,1.0,Morning
57,1,42.74,45.72568133,2,0,Male,South,Accessories,UPI,57.97,4,13,0.0,Afternoon
54,9,325.2,17.48020302,1,0,Male,West,Laptop,Cash,372.37,3,7,0.0,Evening
53,4,129.07,37.09321777,1,0,Female,South,Laptop,Credit Card,164.58,3,5,0.0,Morning
41,7,114.82,38.51830738,1,0,Male,North,Mobile,UPI,-23.56,4,9,1.0,Morning
48,12,593.42,5.0,5,1,Male,East,Accessories,Cash,3068.06,4,32,0.0,Morning
23,14,397.91,10.20942499,1,0,Female,East,Tablet,Debit Card,611.32,3,7,0.0,Evening
19,3,60.98,43.90160375,1,0,Female,North,Tablet,Net Banking,-75.06,4,3,1.0,Morning
37,10,383.35,11.66519006,4,0,Female,East,Accessories,Debit Card,1512.4,3,27,1.0,Evening
45,12,299.4,20.05989186,2,0,Male,West,Accessories,Credit Card,893.33,3,16,0.0,Morning
28,3,106.51,39.34932816,1,0,Female,South,Tablet,Net Banking,170.22,3,7,0.0,Evening
21,14,497.52,5.0,2,1,Male,South,Laptop,Debit Card,1450.06,3,18,1.0,Morning
32,8,244.8,25.51956501,3,0,Male,East,Laptop,UPI,752.07,3,21,0.0,Evening
23,8,354.11,14.58867876,2,0,Male,East,Mobile,Credit Card,858.83,4,16,0.0,Afternoon
66,11,267.01,23.29876813,2,1,Male,East,Accessories,Debit Card,577.06,3,12,1.0,Afternoon
47,12,368.43,13.15743115,4,1,Female,West,Laptop,Net Banking,1293.15,3,27,0.0,Afternoon
55,1,33.82,46.61807755,1,0,Female,South,Laptop,Net Banking,118.37,4,6,0.0,Morning
68,10,382.27,11.77313477,3,0,Female,South,Mobile,Cash,1214.93,3,20,0.0,Evening
19,2,84.88,41.51219705,1,0,Female,North,Accessories,Net Banking,-9.15,4,4,1.0,Morning
32,8,230.55,26.94539608,1,1,Male,North,Mobile,Net Banking,307.06,4,10,0.0,Evening
28,1,37.61,46.2388357,1,1,Male,West,Mobile,Credit Card,-99.83,4,4,1.0,Evening
25,12,243.26,25.67433997,1,0,Female,South,Tablet,Net Banking,153.04,3,5,0.0,Morning
43,8,381.14,11.88585318,2,0,Female,South,Mobile,Cash,802.11,3,16,0.0,Evening
68,8,227.26,27.27435342,3,0,Male,North,Accessories,Net Banking,551.74,4,20,0.0,Afternoon
62,2,81.07,41.89335005,1,0,Male,North,Laptop,Cash,261.37,4,2,0.0,Morning
61,4,62.85,43.71522485,2,0,Male,South,Laptop,UPI,157.26,3,14,0.0,Afternoon
22,6,133.09,36.69107,3,0,Male,West,Tablet,Cash,379.57,4,24,0.0,Afternoon
23,12,384.57,11.54253314,1,1,Male,East,Accessories,Credit Card,475.17,3,10,0.0,Afternoon
43,11,503.13,5.0,5,0,Male,West,Laptop,Debit Card,2537.54,3,37,0.0,Morning
21,9,301.09,19.89146278,2,0,Male,South,Mobile,Debit Card,701.76,3,21,0.0,Afternoon
36,8,380.36,11.9636265,4,0,Male,East,Television,UPI,1494.03,4,20,0.0,Morning
37,12,383.19,11.68053034,2,0,Male,West,Television,Credit Card,1027.66,3,14,0.0,Morning
50,8,257.33,24.26742529,4,0,Other,West,Television,UPI,1066.49,3,24,0.0,Afternoon
37,7,134.34,36.56620368,2,0,Female,South,Television,UPI,90.95,4,11,0.0,Evening
66,14,603.3,5.0,4,0,Female,North,Mobile,Net Banking,2480.4,4,30,0.0,Evening
29,13,307.37,19.26307373,1,0,Other,West,Laptop,Net Banking,287.72,3,10,0.0,Morning
64,9,418.38,8.162206585,1,1,Other,West,Tablet,Credit Card,500.3,4,6,0.0,Afternoon
18,2,93.76,40.62423046,1,0,Male,North,Mobile,Debit Card,165.12,4,11,0.0,Morning
43,3,144.05,35.59524383,2,1,Male,West,Laptop,Cash,191.56,3,20,0.0,Evening
31,10,332.08,16.79193288,4,1,Female,West,Accessories,Net Banking,1274.37,4,22,1.0,Morning
55,8,309.59,19.04137403,2,1,Female,North,Laptop,Credit Card,772.04,4,16,1.0,Morning
54,14,591.47,5.0,3,0,Male,South,Laptop,Credit Card,2081.92,3,22,0.0,Evening
28,6,117.51,38.24869301,1,0,Female,South,Laptop,Debit Card,382.9,4,9,0.0,Afternoon
53,10,360.34,13.96649818,5,1,Male,South,Mobile,Credit Card,1678.37,3,33,1.0,Evening
30,9,145.8,35.41961611,1,0,Male,East,Laptop,Credit Card,-9.9,4,5,1.0,Afternoon
60,10,324.15,17.58518708,3,0,Male,South,Laptop,Debit Card,891.04,3,19,0.0,Afternoon
20,4,81.68,41.83220246,1,0,Male,East,Accessories,Net Banking,-38.65,3,8,1.0,Evening
50,8,171.22,32.87815807,2,0,Male,East,Accessories,Debit Card,485.53,4,13,0.0,Morning
23,10,277.77,22.22333517,1,0,Female,East,Television,UPI,345.41,4,12,0.0,Morning
67,3,90.41,40.95940975,2,1,Male,North,Mobile,Net Banking,268.73,4,18,0.0,Evening
27,3,110.43,38.95668954,2,0,Male,East,Laptop,UPI,277.45,4,16,0.0,Afternoon
22,8,140.84,35.91600428,1,0,Male,East,Television,Credit Card,-6.32,3,7,0.0,Evening
40,5,163.15,33.68539418,1,0,Female,North,Television,UPI,157.21,4,4,0.0,Morning
27,3,64.18,43.58243613,1,0,Other,West,Mobile,Debit Card,59.76,3,7,1.0,Morning
61,10,350.89,14.91086887,1,0,Male,West,Television,Debit Card,190.47,4,11,1.0,Afternoon
19,11,410.4,8.959922428,2,0,Male,East,Television,Cash,1121.15,4,18,0.0,Evening
30,1,34.48,46.5515176,1,0,Male,South,Mobile,Credit Card,85.47,3,1,0.0,Morning
57,3,122.52,37.74789714,1,0,Female,West,Tablet,Debit Card,352.38,3,13,0.0,Evening
19,12,320.96,17.90441174,3,0,Male,South,Television,Net Banking,1194.78,3,18,0.0,Evening
37,9,376.01,12.39914236,3,1,Male,North,Accessories,Debit Card,1105.71,4,12,1.0,Evening
18,5,150.73,34.92657607,3,0,Male,West,Television,Net Banking,418.26,4,17,0.0,Afternoon
54,12,383.36,11.66425107,3,0,Male,North,Mobile,Credit Card,1312.47,4,20,0.0,Morning
26,10,376.84,12.31642555,5,0,Female,East,Mobile,Cash,1835.47,4,28,1.0,Afternoon
34,2,31.29,46.87149131,1,0,Male,West,Tablet,Cash,61.84,3,1,1.0,Morning
26,7,265.23,23.47714158,1,0,Male,East,Tablet,UPI,210.62,4,7,0.0,Morning
28,2,73.3,42.66990396,1,0,Female,East,Accessories,Debit Card,27.89,3,2,1.0,Evening
32,4,103.38,39.66214037,1,0,Female,North,Accessories,Credit Card,119.7,4,4,1.0,Evening
41,12,216.03,28.39664003,1,0,Male,West,Television,UPI,380.6,4,11,0.0,Morning
55,7,127.28,37.27208148,1,1,Other,West,Tablet,Credit Card,150.2,3,11,0.0,Evening
52,4,189.25,31.07486754,5,1,Female,West,Accessories,Credit Card,748.46,3,26,0.0,Evening
47,7,273.87,22.61265663,3,0,Male,East,Television,UPI,778.44,4,20,1.0,Evening
48,7,136.14,36.38598596,1,0,Male,West,Laptop,Credit Card,247.11,4,12,0.0,Afternoon
66,1,27.49,47.25146891,1,1,Male,South,Television,UPI,125.67,3,11,0.0,Afternoon
22,6,214.42,28.55785713,2,1,Male,South,Accessories,Debit Card,612.85,4,17,0.0,Morning
61,9,398.21,10.17949129,3,0,Male,East,Television,UPI,1227.49,3,21,0.0,Evening
67,2,33.06,46.6943735,2,0,Female,North,Laptop,Debit Card,109.05,4,11,1.0,Evening
31,14,325.95,17.40497656,1,0,Female,South,Accessories,Cash,371.46,3,6,0.0,Evening
28,3,138.42,36.1576356,2,0,Male,North,Television,UPI,114.33,4,12,1.0,Afternoon
26,10,153.21,34.67920574,1,0,Male,West,Accessories,Cash,277.86,4,0,0.0,Morning
51,5,110.24,38.9755157,1,0,Male,South,Television,UPI,126.65,3,2,1.0,Evening
29,9,437.09,6.290738457,4,1,Female,East,Mobile,Credit Card,1985.94,3,32,0.0,Afternoon
52,4,145.88,35.41237415,4,1,Female,East,Accessories,Cash,455.51,3,28,0.0,Afternoon
52,1,24.16,47.58415022,1,0,Male,North,Accessories,Net Banking,-26.01,3,3,1.0,Evening
18,4,69.38,43.06212468,1,0,Female,East,Accessories,Net Banking,7.75,4,2,0.0,Evening
57,6,95.92,40.40798185,2,0,Male,North,Accessories,Net Banking,91.12,4,15,0.0,Afternoon
39,5,117.83,38.21696111,1,0,Female,North,Television,Cash,160.66,3,12,1.0,Afternoon
46,14,641.93,5.0,5,0,Male,South,Tablet,Debit Card,3182.49,3,28,0.0,Morning
25,13,384.24,11.57592873,1,0,Male,South,Television,UPI,703.52,3,13,1.0,Afternoon
28,1,40.21,45.97883321,1,0,Male,East,Laptop,Credit Card,138.07,3,0,0.0,Afternoon
58,4,188.56,31.1440095,4,0,Female,North,Mobile,Credit Card,666.24,4,22,1.0,Morning
54,6,175.69,32.43115031,1,0,Female,South,Television,Cash,201.48,4,9,0.0,Afternoon
31,13,282.03,21.79687962,3,0,Other,West,Television,Net Banking,961.43,4,21,1.0,Afternoon
47,10,330.99,16.90087242,3,0,Male,East,Accessories,Credit Card,996.95,4,25,0.0,Morning
52,10,467.83,5.0,2,0,Male,East,Laptop,Credit Card,1159.72,3,12,0.0,Morning
38,14,604.14,5.0,5,1,Male,West,Accessories,Debit Card,2961.27,3,35,1.0,Evening
54,4,69.22,43.07838219,1,0,Female,West,Accessories,Credit Card,82.95,3,7,0.0,Afternoon
22,14,549.36,5.0,5,1,Female,West,Tablet,Credit Card,2625.26,4,28,0.0,Evening
36,9,315.15,18.48522804,1,1,Female,South,Mobile,UPI,334.81,3,11,0.0,Morning
31,5,233.81,26.61939441,3,1,Female,West,Tablet,Credit Card,871.18,4,20,1.0,Afternoon
43,8,154.29,34.57052033,1,1,Female,East,Accessories,UPI,262.73,3,3,0.0,Morning
21,9,303.22,19.67786243,3,1,Female,South,Mobile,Net Banking,720.89,3,21,0.0,Afternoon
42,10,457.81,5.0,5,0,Male,North,Television,Debit Card,2250.57,4,30,1.0,Evening
62,5,146.75,35.32458373,1,0,Female,West,Laptop,Credit Card,-103.8,3,4,0.0,Afternoon
59,6,191.22,30.87810673,1,0,Female,East,Tablet,Debit Card,204.43,3,14,1.0,Morning
42,1,17.47,48.25338763,1,1,Female,West,Laptop,Debit Card,-8.68,3,3,0.0,Afternoon
35,11,272.09,22.79146984,1,0,Female,North,Accessories,Debit Card,382.26,3,4,0.0,Evening
57,12,316.29,18.37072073,3,0,Male,South,Mobile,Cash,956.73,3,19,0.0,Evening
25,7,336.55,16.34450001,5,1,Male,North,Television,UPI,1304.9,4,24,0.0,Evening
56,4,99.57,40.04265695,1,0,Female,South,Mobile,Debit Card,59.82,3,4,1.0,Morning
57,11,342.43,15.75655369,3,1,Male,East,Laptop,Net Banking,1155.62,3,26,0.0,Afternoon
31,2,76.99,42.30086904,1,0,Male,East,Laptop,Credit Card,-79.46,4,0,0.0,Afternoon
49,5,103.38,39.66179098,1,0,Female,East,Television,Debit Card,228.49,4,11,0.0,Morning
68,12,384.31,11.56941974,1,0,Male,North,Television,Debit Card,595.49,4,10,0.0,Evening
55,3,122.55,37.74534009,3,1,Male,West,Mobile,Credit Card,315.15,3,16,0.0,Morning
50,6,272.04,22.79604053,3,0,Female,West,Tablet,Net Banking,855.61,3,16,0.0,Afternoon
40,8,295.35,20.46474031,3,0,Male,North,Mobile,Debit Card,856.05,4,20,1.0,Afternoon
32,7,268.92,23.10818887,1,1,Male,West,Laptop,Debit Card,420.65,4,7,0.0,Afternoon
50,3,58.26,44.17402354,1,0,Male,North,Mobile,Net Banking,83.08,4,5,1.0,Afternoon
42,8,384.82,11.51825808,3,0,Male,West,Accessories,Debit Card,1319.53,3,22,1.0,Afternoon
34,2,39.28,46.07198146,1,0,Male,South,Mobile,Net Banking,115.58,3,0,0.0,Evening
50,10,421.14,7.886447199,1,0,Female,East,Mobile,Debit Card,506.62,3,8,0.0,Morning
64,9,218.42,28.15828586,1,0,Male,West,Accessories,Credit Card,214.52,4,8,0.0,Evening
19,4,190.7,30.92969599,2,0,Male,North,Laptop,Net Banking,392.03,4,16,1.0,Afternoon
31,1,40.2,45.98014161,1,0,Other,South,Television,Credit Card,265.59,3,4,1.0,Evening
57,8,331.07,16.89321604,1,1,Female,West,Mobile,Credit Card,398.26,4,8,1.0,Morning
57,7,158.67,34.13305026,1,0,Male,West,Tablet,Debit Card,44.74,3,9,1.0,Afternoon
68,11,335.57,16.4429609,2,0,Female,North,Television,Net Banking,882.45,4,16,0.0,Evening
56,13,476.11,5.0,4,0,Female,South,Tablet,Cash,1852.24,3,24,0.0,Morning
68,5,209.75,29.02546168,5,1,Female,East,Mobile,Credit Card,622.01,3,28,1.0,Evening
23,10,186.39,31.36142184,3,0,Female,North,Tablet,Credit Card,475.87,4,24,0.0,Evening
23,13,632.88,5.0,5,0,Male,West,Television,Credit Card,2860.35,3,27,0.0,Morning
20,5,230.79,26.92113827,4,1,Male,East,Tablet,Debit Card,755.6,4,27,0.0,Afternoon
24,7,171.24,32.87645953,1,0,Male,West,Tablet,Debit Card,340.75,4,4,0.0,Evening
68,5,218.98,28.10169575,1,0,Female,North,Television,Credit Card,253.34,4,11,0.0,Afternoon
25,8,265.13,23.48693015,1,0,Female,South,Television,Debit Card,252.38,3,4,0.0,Morning
59,11,342.8,15.72045046,5,0,Male,East,Television,Debit Card,1436.79,4,28,0.0,Afternoon
69,13,338.07,16.19324819,2,0,Male,North,Television,Debit Card,683.95,4,15,0.0,Evening
32,6,212.0,28.79965968,1,0,Other,North,Accessories,UPI,312.42,4,1,0.0,Evening
64,13,527.1,5.0,4,0,Male,East,Mobile,Net Banking,2075.01,4,21,1.0,Morning
46,5,146.91,35.30867416,1,1,Male,South,Television,Debit Card,438.98,3,5,1.0,Evening
50,9,333.2,16.67959542,3,0,Female,West,Laptop,UPI,1035.84,4,27,0.0,Evening
69,11,434.24,6.576452536,4,0,Male,East,Tablet,UPI,1990.26,4,27,0.0,Morning
47,2,79.78,42.02214728,1,0,Male,North,Television,Debit Card,80.27,4,7,0.0,Afternoon
56,1,16.82,48.31811866,1,0,Male,East,Television,UPI,44.78,3,0,1.0,Afternoon
44,8,360.73,13.92706144,2,0,Female,East,Mobile,Cash,705.92,4,17,0.0,Afternoon
53,12,372.47,12.75336078,3,0,Male,South,Television,UPI,1246.3,3,22,0.0,Afternoon
46,3,72.55,42.74463114,2,0,Female,South,Accessories,Net Banking,251.29,3,13,0.0,Evening
55,14,328.46,17.15353913,2,1,Male,West,Laptop,UPI,690.04,3,13,0.0,Afternoon
50,11,350.96,14.90395666,2,1,Female,East,Laptop,Debit Card,766.99,4,11,1.0,Morning
54,12,552.47,5.0,5,0,Male,South,Television,Credit Card,2615.3,3,28,0.0,Morning
44,12,338.91,16.10940157,1,1,Male,South,Mobile,Cash,507.26,3,9,0.0,Afternoon
50,12,494.88,5.0,4,0,Female,North,Television,UPI,2006.2,4,27,0.0,Evening
21,7,128.72,37.12794109,2,0,Male,South,Tablet,Cash,146.08,4,12,0.0,Morning
39,10,316.62,18.33801542,5,0,Female,East,Laptop,Net Banking,1360.61,4,30,0.0,Morning
19,13,646.22,5.0,5,1,Male,East,Tablet,UPI,3299.48,3,33,0.0,Evening
27,11,461.62,5.0,5,0,Male,North,Accessories,UPI,2225.71,4,34,0.0,Morning
22,8,178.95,32.10520232,2,0,Female,North,Laptop,Cash,446.39,4,16,0.0,Afternoon
27,13,423.16,7.684412947,2,1,Female,North,Laptop,UPI,798.86,4,13,1.0,Afternoon
50,13,301.3,19.87007325,3,0,Male,East,Accessories,UPI,921.82,3,19,0.0,Afternoon
55,6,176.01,32.39922053,1,0,Female,East,Tablet,Credit Card,186.56,4,2,0.0,Evening
30,12,507.64,5.0,5,0,Male,West,Television,Cash,2419.95,3,28,1.0,Morning
48,10,419.93,8.007131465,4,0,Male,South,Mobile,Debit Card,1813.96,4,28,0.0,Morning
64,14,321.77,17.82308148,3,1,Male,North,Tablet,Debit Card,1002.55,4,22,0.0,Evening
53,9,425.5,7.449965478,3,0,Male,South,Accessories,Net Banking,1523.56,3,21,1.0,Afternoon
62,7,250.18,24.98207952,2,0,Male,South,Accessories,Credit Card,646.65,3,14,0.0,Afternoon
41,10,282.97,21.70264982,1,0,Female,West,Accessories,Cash,287.85,4,12,1.0,Evening
69,5,162.84,33.71612734,1,0,Female,East,Laptop,Cash,244.81,4,7,1.0,Morning
32,8,289.42,21.0580049,5,0,Male,South,Television,Credit Card,1063.2,3,27,0.0,Afternoon
46,2,69.19,43.08076628,1,0,Female,North,Laptop,Credit Card,147.18,4,14,0.0,Afternoon
25,7,224.17,27.58307663,2,0,Male,North,Laptop,Net Banking,361.5,4,9,0.0,Morning
